시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
서울특별시 강남구 개포동,집합,1**,개포로82길,일반상업,제1종근린생활,12m미만,124.12, ,"37,000",4,201512,1, ,1984
서울특별시 강남구 개포동,집합,1**,개포로,제3종일반주거,판매,25m이상,11.29, ,"25,000",1,201512,2, ,1983
서울특별시 강남구 개포동,집합,1**,-,제2종일반주거,제1종근린생활,25m이상,48.6, ,"260,129",null,201512,2, ,1982
서울특별시 강남구 개포동,집합,1**,선릉로,제2종일반주거,제2종근린생활,25m이상,30.24, ,"170,000",1,201512,3, ,1982
서울특별시 강남구 개포동,집합,1*,개포로,일반상업,판매,25m이상,26.49, ,"10,000",null,201512,15, ,1997
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제1종근린생활,25m미만,48.3, ,"24,380",null,201512,16, ,1984
서울특별시 강남구 개포동,집합,6**,언주로,제2종일반주거,제2종근린생활,25m이상,47.72, ,"41,000",null,201512,18, ,1984
서울특별시 강남구 개포동,일반,1***,개포로,제2종일반주거,제2종근린생활,25m미만,599.56,166.05,"200,000",null,201512,21, ,1989
서울특별시 강남구 개포동,일반,1***,개포로,제2종일반주거,제2종근린생활,25m미만,299.78,83.03,"100,000",null,201512,21, ,1989
서울특별시 강남구 개포동,일반,1***,개포로20길,제2종일반주거,제2종근린생활,12m미만,534.9,201.6,"208,000",null,201512,23, ,1989
서울특별시 강남구 개포동,집합,1**,삼성로,일반상업,제1종근린생활,25m이상,13.1, ,"4,000",null,201512,30, ,1984
서울특별시 강남구 개포동,집합,1**,삼성로,일반상업,제1종근린생활,25m이상,107.89, ,"50,000",3,201601,7, ,1984
서울특별시 강남구 개포동,일반,1***,개포로15길,제2종일반주거,제2종근린생활,8m미만,1417.84,542.5,"508,400",null,201601,9, ,1988
서울특별시 강남구 개포동,집합,6**,개포로,제3종일반주거,판매,25m이상,15.28, ,"12,500",-1,201601,15, ,1984
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,42.55, ,"226,000",1,201601,15, ,1982
서울특별시 강남구 개포동,집합,6**,개포로,제3종일반주거,판매,25m이상,14.87, ,"12,500",-1,201601,15, ,1984
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,24.53, ,"155,000",null,201601,20, ,1982
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m미만,130.35, ,"82,000",2,201601,22, ,1983
서울특별시 강남구 개포동,집합,1**,삼성로,제2종일반주거,제2종근린생활,25m이상,31.28, ,"84,300",2,201602,3, ,1982
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,17.82, ,"70,000",null,201602,12, ,1982
서울특별시 강남구 개포동,집합,1**,개포로,제3종일반주거,제1종근린생활,25m이상,6.08, ,"16,500",1,201602,13, ,1983
서울특별시 강남구 개포동,집합,1**,개포로,제3종일반주거,제1종근린생활,25m이상,6.08, ,"16,500",1,201602,13, ,1983
서울특별시 강남구 개포동,일반,1***,논현로8길,제2종일반주거,제2종근린생활,8m미만,662.16,261.8,"238,000",null,201602,14, ,1991
서울특별시 강남구 개포동,일반,1***,논현로8길,제2종일반주거,제1종근린생활,12m미만,722.5,217.5,"226,000",null,201602,22, ,1993
서울특별시 강남구 개포동,집합,1**,-,제2종일반주거,제1종근린생활,25m이상,21.12, ,"108,521",1,201602,22, ,1983
서울특별시 강남구 개포동,집합,6**,언주로,제2종일반주거,제2종근린생활,25m이상,47.72, ,"41,000",null,201602,22, ,1984
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,판매,25m미만,21.06, ,"10,000",6,201602,23, ,1984
서울특별시 강남구 개포동,집합,1*,개포로,일반상업,판매,25m이상,26.49, ,"13,000",null,201602,25, ,1997
서울특별시 강남구 개포동,집합,1*,개포로,일반상업,판매,25m이상,26.49, ,"13,000",null,201602,25, ,1997
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,48.6, ,"205,000",null,201602,27, ,1982
서울특별시 강남구 개포동,집합,1**,-,제2종일반주거,판매,25m이상,7.97, ,"38,600",-1,201603,1, ,1982
서울특별시 강남구 개포동,집합,1**,삼성로,제2종일반주거,제2종근린생활,25m이상,46.72, ,"90,200",null,201603,2, ,1982
서울특별시 강남구 개포동,집합,1**,선릉로,제2종일반주거,제2종근린생활,25m이상,27.86, ,"150,000",null,201603,3, ,1982
서울특별시 강남구 개포동,집합,6**,언주로,제2종일반주거,제2종근린생활,25m이상,11.33, ,"27,000",null,201603,4, ,1984
서울특별시 강남구 개포동,집합,1**,개포로82길,일반상업,판매,8m미만,28.43, ,"49,700",null,201603,7, ,1984
서울특별시 강남구 개포동,집합,1*,개포로,일반상업,판매,25m이상,31.64, ,"18,000",null,201603,9, ,1997
서울특별시 강남구 개포동,집합,1*,개포로,일반상업,판매,25m이상,25.9, ,"18,000",null,201603,9, ,1997
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제1종근린생활,25m이상,79.87, ,"150,000",2,201603,9, ,1982
서울특별시 강남구 개포동,집합,1*,개포로,일반상업,판매,25m이상,19.25, ,"8,700",2,201603,15, ,1997
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제2종근린생활,25m미만,5.5, ,"4,800",5,201603,18, ,1984
서울특별시 강남구 개포동,집합,1**,삼성로,제2종일반주거,제2종근린생활,25m이상,33.48, ,"180,000",null,201603,19, ,1982
서울특별시 강남구 개포동,일반,1**,선릉로12길,제3종일반주거,제2종근린생활,8m미만,480.84,188.6,"200,000",null,201603,21, ,1989
서울특별시 강남구 개포동,일반,1***,개포로22길,제2종일반주거,제2종근린생활,25m미만,532.6,307.2,"350,000",null,201604,5, ,1989
서울특별시 강남구 개포동,일반,1***,개포로22길,제2종일반주거,제2종근린생활,25m미만,895.32,327.2,"363,000",null,201604,6, ,1992
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,117.39, ,"180,300",2,201604,6, ,1982
서울특별시 강남구 개포동,집합,1*,개포로,제3종일반주거,제2종근린생활,25m이상,25.11, ,"15,000",-1,201604,6, ,1995
서울특별시 강남구 개포동,일반,1**,-,제2종일반주거,기타,25m이상,243,108.23,"171,151",null,201604,15, ,1984
서울특별시 강남구 개포동,일반,6**,언주로,제3종일반주거,제1종근린생활,25m이상,38.54,17.55,"32,500",null,201604,15, ,null
서울특별시 강남구 개포동,일반,6**,언주로,제3종일반주거,제1종근린생활,25m이상,38.54,17.55,"32,500",null,201604,15, ,null
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,16.26, ,"80,000",null,201604,16, ,1982
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,기타,25m미만,204.4, ,"155,000",3,201604,17, ,1983
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제2종근린생활,25m미만,54.6, ,"30,650",null,201604,27, ,1984
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제2종근린생활,25m미만,45.15, ,"25,350",null,201604,27, ,1984
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m미만,130.35, ,"93,000",2,201604,29, ,1983
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제2종근린생활,25m미만,57.05, ,"33,000",4,201604,29, ,1984
서울특별시 강남구 개포동,집합,1**,선릉로,제2종일반주거,제2종근린생활,25m이상,51.26, ,"200,000",2,201605,2, ,1982
서울특별시 강남구 개포동,집합,1*,개포로109길,일반상업,판매,25m미만,28.72, ,"72,000",1,201605,5, ,1998
서울특별시 강남구 개포동,집합,6**,언주로,제2종일반주거,제2종근린생활,25m이상,90.97, ,"67,000",null,201605,9, ,1984
서울특별시 강남구 개포동,집합,1**,개포로88길,일반상업,제2종근린생활,25m미만,34, ,"64,500",1,201605,14, ,1983
서울특별시 강남구 개포동,일반,1**,선릉로,제2종일반주거,제2종근린생활,25m미만,809.14,333.3,"500,000",null,201605,20, ,1991
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제2종근린생활,25m미만,69.37, ,"41,500",4,201605,26, ,1984
서울특별시 강남구 개포동,집합,1**,개포로82길,일반상업,제2종근린생활,8m미만,112.69, ,"37,400",3,201605,27, ,1984
서울특별시 강남구 개포동,집합,1**,개포로82길,일반상업,제1종근린생활,8m미만,21.03, ,"47,000",1,201606,2, ,1984
서울특별시 강남구 개포동,집합,1**,선릉로,제2종일반주거,제2종근린생활,25m이상,51.26, ,"210,000",null,201606,4, ,1982
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,112.03, ,"300,000",2,201606,4, ,1982
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,17.59, ,"105,000",null,201606,6, ,1982
서울특별시 강남구 개포동,일반,1***,논현로,준주거,제1종근린생활,25m이상,1575.5,329.5,"678,000",null,201606,10, ,2006
서울특별시 강남구 개포동,집합,1**,삼성로4길,제3종일반주거,제2종근린생활,25m이상,16.56, ,"55,000",null,201606,10, ,1983
서울특별시 강남구 개포동,일반,1**,삼성로,제2종일반주거,제1종근린생활,25m이상,698.17,350.1,"688,702",null,201606,10, ,1984
서울특별시 강남구 개포동,일반,1***,논현로6길,제2종일반주거,제2종근린생활,8m미만,479.94,271.6,"212,000",null,201606,14, ,1994
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,18.25, ,"124,000",1,201606,15, ,1982
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,판매,25m이상,21.65, ,"153,000",null,201606,23, ,1982
서울특별시 강남구 개포동,집합,6**,언주로,제3종일반주거,제2종근린생활,25m이상,21.13, ,"86,000",null,201607,6, ,1986
서울특별시 강남구 개포동,일반,1***,개포로28길,제2종일반주거,제2종근린생활,12m미만,702.64,233.7,"244,000",null,201607,8, ,1993
서울특별시 강남구 개포동,집합,1**,개포로,제3종일반주거,제2종근린생활,25m이상,507.78, ,"310,800",null,201607,15, ,1983
서울특별시 강남구 개포동,집합,6**,언주로,제2종일반주거,제2종근린생활,25m이상,40.49, ,"89,000",1,201607,20, ,1984
서울특별시 강남구 개포동,일반,1***,개포로25길,제2종일반주거,제1종근린생활,12m미만,767.7,264.3,"350,000",null,201607,21, ,1990
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제2종근린생활,25m미만,71.82, ,"40,000",4,201608,5, ,1984
서울특별시 강남구 개포동,집합,1**,삼성로,제2종일반주거,제1종근린생활,25m이상,14.17, ,"99,500",null,201608,8, ,1982
서울특별시 강남구 개포동,집합,1***,논현로2길,제2종일반주거,제1종근린생활,8m미만,160.34, ,"23,500",null,201608,9, ,2001
서울특별시 강남구 개포동,일반,1**,선릉로10길,준주거,제1종근린생활,8m미만,858.14,355.6,"480,000",null,201608,13, ,1990
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,판매,25m미만,857.05, ,"400,000",-1,201608,18, ,1984
서울특별시 강남구 개포동,일반,1**,선릉로16길,제3종일반주거,제2종근린생활,8m미만,494.12,194.6,"300,000",null,201608,22, ,1989
서울특별시 강남구 개포동,일반,1***,개포로,제2종일반주거,제2종근린생활,25m미만,939.66,313.9,"465,000",null,201608,26, ,2003
서울특별시 강남구 개포동,집합,1*,개포로,일반상업,판매,25m이상,14.05, ,"28,500",null,201609,6, ,1997
서울특별시 강남구 개포동,집합,1*,개포로,일반상업,판매,25m이상,13.49, ,"33,500",null,201609,6, ,1997
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제2종근린생활,25m미만,21.06, ,"11,500",null,201609,26, ,1984
서울특별시 강남구 개포동,집합,1*,개포로109길,제3종일반주거,판매,25m이상,5.6, ,"6,400",1,201609,28, ,1992
서울특별시 강남구 개포동,일반,1***,논현로2길,제2종일반주거,제2종근린생활,8m미만,959.04,330.4,"310,000",null,201610,10, ,1991
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제2종근린생활,25m미만,50.4, ,"32,500",null,201610,13, ,1984
서울특별시 강남구 개포동,집합,6**,언주로,제3종일반주거,제1종근린생활,25m이상,6.12, ,"7,000",null,201610,17, ,1986
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,81.39, ,"320,000",null,201610,18, ,1982
서울특별시 강남구 개포동,집합,1**,삼성로4길,제3종일반주거,제2종근린생활,25m이상,16.56, ,"45,000",null,201610,24, ,1983
서울특별시 강남구 개포동,집합,1**,개포로,일반상업,제2종근린생활,25m미만,82.7, ,"46,400",null,201611,4, ,1984
서울특별시 강남구 개포동,집합,6**,개포로,제2종일반주거,제2종근린생활,25m이상,67.04, ,"190,000",null,201611,10, ,1982
서울특별시 강남구 개포동,집합,1*,개포로,제3종일반주거,교육연구,25m이상,144.93, ,"61,500",null,201611,10, ,1995
서울특별시 강남구 개포동,집합,1**,개포로82길,일반상업,제2종근린생활,12m미만,42.24, ,"61,000",null,201611,25, ,1984
서울특별시 강남구 개포동,일반,6**,개포로,제3종일반주거,제1종근린생활,25m미만,38.11,14.28,"4,000",null,201611,30, ,1991
서울특별시 강남구 논현동,집합,2**,봉은사로,일반상업,숙박,25m이상,30.03, ,"21,800",3,201512,1, ,2003
서울특별시 강남구 논현동,집합,2**,봉은사로33길,제2종일반주거,제1종근린생활,8m미만,19.32, ,"10,000",null,201512,2, ,1978
서울특별시 강남구 논현동,집합,2**,봉은사로,일반상업,제2종근린생활,25m이상,68.25, ,"119,000",1,201512,6, ,2006
서울특별시 강남구 논현동,일반,2**,봉은사로51길,제2종일반주거,제2종근린생활,8m미만,2197.87,645.7,"1,050,000",null,201512,7, ,2007
서울특별시 강남구 논현동,집합,6*,도산대로,일반상업,제1종근린생활,25m이상,203.63, ,"241,250",10,201512,10, ,2006
서울특별시 강남구 논현동,집합,6*,도산대로,일반상업,제1종근린생활,25m이상,203.63, ,"241,250",11,201512,10, ,2006
서울특별시 강남구 논현동,집합,6*,도산대로,일반상업,제1종근린생활,25m이상,203.63, ,"241,250",12,201512,10, ,2006
서울특별시 강남구 논현동,집합,6*,도산대로,일반상업,제1종근린생활,25m이상,203.63, ,"241,250",13,201512,10, ,2006
서울특별시 강남구 논현동,일반,2**,봉은사로37길,제3종일반주거,제2종근린생활,8m미만,1587.6,462.3,"570,000",null,201512,16, ,1991
서울특별시 강남구 논현동,일반,2**,선릉로127길,제1종일반주거,제2종근린생활,8m미만,778.46,341.3,"474,500",null,201512,22, ,2002
서울특별시 강남구 논현동,일반,*,도산대로24길,제2종일반주거,제1종근린생활,12m미만,1602.91,352.07,"280,000",null,201512,31, ,2002
서울특별시 강남구 논현동,일반,8*,언주로133길,제1종일반주거,교육연구,25m미만,2994.66,970.5,"1,950,000",null,201601,5, ,2011
서울특별시 강남구 논현동,일반,2**,강남대로112길,제3종일반주거,제2종근린생활,12m미만,1264.05,366.4,"770,000",null,201601,6, ,1990
서울특별시 강남구 논현동,일반,7*,학동로33길,제2종일반주거,교육연구,8m미만,716.4,211.9,"269,500",null,201601,6, ,1996
서울특별시 강남구 논현동,일반,1**,학동로2길,제3종일반주거,제2종근린생활,12m미만,372.84,173.3,"485,000",null,201601,6, ,1992
서울특별시 강남구 논현동,집합,1**,강남대로126길,제2종일반주거,제1종근린생활,8m미만,44.71, ,"26,000",1,201601,12, ,2007
서울특별시 강남구 논현동,일반,1**,학동로4길,제2종일반주거,제2종근린생활,8m미만,317,165.9,"216,000",null,201601,20, ,1985
서울특별시 강남구 논현동,집합,1**,강남대로124길,제2종일반주거,제1종근린생활,8m미만,40.16, ,"23,800",2,201601,22, ,1992
서울특별시 강남구 논현동,집합,9*,도산대로46길,제2종일반주거,제2종근린생활,25m미만,22.05, ,"12,000",2,201601,23, ,1987
서울특별시 강남구 논현동,일반,1**,강남대로128길,제3종일반주거,제2종근린생활,8m미만,1648.86,431.4,"660,000",null,201602,1, ,2003
서울특별시 강남구 논현동,일반,1**,논현로123길,제2종일반주거,제1종근린생활,8m미만,339.55,169.9,"172,000",null,201602,5, ,2004
서울특별시 강남구 논현동,일반,6*,도산대로30길,제3종일반주거,제2종근린생활,8m미만,821.69,325.4,"465,000",null,201602,18, ,1991
서울특별시 강남구 논현동,일반,1**,학동로2길,제3종일반주거,제2종근린생활,12m미만,111.06,66.3,"185,000",null,201602,25, ,1981
서울특별시 강남구 논현동,집합,2**,학동로,제3종일반주거,제2종근린생활,25m이상,45.22, ,"90,000",1,201602,25, ,2005
서울특별시 강남구 논현동,집합,2**,학동로,제3종일반주거,제2종근린생활,25m이상,45.22, ,"90,000",1,201602,25, ,2005
서울특별시 강남구 논현동,집합,1**,강남대로124길,제2종일반주거,제1종근린생활,8m미만,40.16, ,"23,700",2,201602,26, ,1992
서울특별시 강남구 논현동,일반,5*,강남대로132길,제3종일반주거,업무,8m미만,1550.01,517.8,"760,000",null,201602,29, ,2002
서울특별시 강남구 논현동,일반,1**,학동로,제3종일반주거,제1종근린생활,25m이상,1061.15,417.2,"860,000",null,201603,4, ,1985
서울특별시 강남구 논현동,일반,8*,논현로,제3종일반주거,제2종근린생활,25m이상,71.54,33.28,"74,000",null,201603,4, ,1985
서울특별시 강남구 논현동,집합,1*,강남대로146길,제3종일반주거,제2종근린생활,8m미만,126.47, ,"80,353",null,201603,7, ,2003
서울특별시 강남구 논현동,집합,1*,강남대로146길,제3종일반주거,제2종근린생활,8m미만,98.64, ,"48,710",null,201603,7, ,2003
서울특별시 강남구 논현동,집합,1*,강남대로146길,제3종일반주거,제2종근린생활,8m미만,98.64, ,"17,157",null,201603,7, ,2003
서울특별시 강남구 논현동,집합,1*,강남대로146길,제3종일반주거,제2종근린생활,8m미만,126.47, ,"35,436",null,201603,7, ,2003
서울특별시 강남구 논현동,일반,1**,학동로2길,제2종일반주거,제2종근린생활,12m미만,2083.29,486.1,"1,400,000",null,201603,8, ,2005
서울특별시 강남구 논현동,일반,*,논현로149길,제2종일반주거,제2종근린생활,8m미만,465.59,229.2,"235,000",null,201603,12, ,2001
서울특별시 강남구 논현동,일반,9*,언주로148길,제2종일반주거,제2종근린생활,12m미만,260,191.9,"175,000",null,201603,16, ,1977
서울특별시 강남구 논현동,집합,2**,학동로,일반상업,제1종근린생활,25m이상,38.98, ,"54,500",null,201603,17, ,2007
서울특별시 강남구 논현동,일반,1**,강남대로120길,제2종일반주거,제2종근린생활,12m미만,480.88,204.9,"743,787",null,201603,28, ,1989
서울특별시 강남구 논현동,일반,1**,봉은사로1길,제3종일반주거,제2종근린생활,12m미만,2029.88,444.4,"1,747,603",null,201603,28, ,2002
서울특별시 강남구 논현동,집합,2**,학동로,일반상업,제1종근린생활,25m이상,77.18, ,"71,000",2,201603,28, ,2007
서울특별시 강남구 논현동,일반,2**,학동로46길,제1종일반주거,제1종근린생활,12m미만,300.97,360.3,"460,000",null,201603,29, ,1978
서울특별시 강남구 논현동,일반,*,도산대로16길,제3종일반주거,교육연구,8m미만,947.6,339.7,"447,000",null,201604,7, ,1991
서울특별시 강남구 논현동,집합,2*,강남대로146길,제3종일반주거,제2종근린생활,12m미만,20.96, ,"28,000",1,201604,20, ,1997
서울특별시 강남구 논현동,집합,1**,언주로146길,제3종일반주거,제1종근린생활,25m미만,17.28, ,"12,500",1,201604,21, ,1985
서울특별시 강남구 논현동,일반,1**,학동로47길,제2종일반주거,제1종근린생활,8m미만,1445.54,414.4,"920,000",null,201604,22, ,2003
서울특별시 강남구 논현동,일반,2**,학동로44길,제3종일반주거,제2종근린생활,25m미만,646.2,271.8,"460,800",null,201604,22, ,1993
서울특별시 강남구 논현동,집합,2**,봉은사로33길,제2종일반주거,제2종근린생활,8m미만,19.32, ,"11,300",1,201604,27, ,1978
서울특별시 강남구 논현동,일반,2**,선릉로111길,제2종일반주거,제2종근린생활,8m미만,170.51,220.6,"234,500",null,201605,2, ,1975
서울특별시 강남구 논현동,집합,1**,강남대로124길,제2종일반주거,제1종근린생활,8m미만,40.16, ,"23,500",2,201605,5, ,1992
서울특별시 강남구 논현동,일반,5*,학동로9길,제3종일반주거,제2종근린생활,8m미만,488.84,640.4,"850,000",null,201605,10, ,1996
서울특별시 강남구 논현동,일반,8*,언주로133길,제1종일반주거,제2종근린생활,25m미만,1026.66,614.9,"875,000",null,201605,11, ,1988
서울특별시 강남구 논현동,일반,2**,선릉로111길,제2종일반주거,제2종근린생활,12m미만,1303.69,335.4,"480,000",null,201605,12, ,1996
서울특별시 강남구 논현동,일반,1*,도산대로8길,제3종일반주거,제1종근린생활,12m미만,716.71,190.75,"184,000",null,201605,18, ,1992
서울특별시 강남구 논현동,집합,2**,학동로,일반상업,제2종근린생활,25m이상,49.41, ,"40,000",null,201605,25, ,2007
서울특별시 강남구 논현동,집합,1**,봉은사로21길,제1종일반주거,제2종근린생활,8m미만,47.17, ,"25,000",null,201605,26, ,2014
서울특별시 강남구 논현동,일반,1**,언주로134길,제2종일반주거,제2종근린생활,8m미만,441.96,197.7,"220,000",null,201606,1, ,1987
서울특별시 강남구 논현동,집합,2**,봉은사로33길,제2종일반주거,제2종근린생활,8m미만,19.32, ,"11,300",1,201606,7, ,1978
서울특별시 강남구 논현동,일반,1**,강남대로120길,제2종일반주거,제2종근린생활,8m미만,154.96,322.2,"500,000",null,201606,7, ,1993
서울특별시 강남구 논현동,일반,6*,언주로149길,제3종일반주거,제2종근린생활,8m미만,194.26,282,"375,000",null,201606,8, ,1978
서울특별시 강남구 논현동,일반,1**,봉은사로1길,제2종일반주거,제2종근린생활,12m미만,350.54,160.9,"600,000",null,201606,9, ,1983
서울특별시 강남구 논현동,일반,1*,강남대로146길,제3종일반주거,제2종근린생활,8m미만,336.76,180,"290,000",null,201606,13, ,1995
서울특별시 강남구 논현동,일반,2**,언주로130길,제3종일반주거,제2종근린생활,25m미만,1673.44,538.7,"940,000",null,201606,17, ,1988
서울특별시 강남구 논현동,집합,1*,강남대로146길,제3종일반주거,제2종근린생활,8m미만,98.64, ,"63,047",null,201606,18, ,2003
서울특별시 강남구 논현동,집합,2**,학동로,일반상업,기타,25m이상,70.8, ,"40,000",3,201606,18, ,2007
서울특별시 강남구 논현동,집합,2**,학동로,일반상업,기타,25m이상,51, ,"40,000",3,201606,18, ,2007
서울특별시 강남구 논현동,집합,1*,강남대로146길,제3종일반주거,제2종근린생활,8m미만,251.5, ,"88,757",1,201606,18, ,2003
서울특별시 강남구 논현동,일반,3*,학동로23길,제2종일반주거,제2종근린생활,8m미만,1453.01,410.6,"740,000",null,201606,20, ,2014
서울특별시 강남구 논현동,집합,2**,논현로122길,제2종일반주거,제2종근린생활,8m미만,35, ,"31,156",1,201606,27, ,2013
서울특별시 강남구 논현동,일반,1**,언주로134길,제3종일반주거,제2종근린생활,25m미만,3193.32,971.9,"1,650,000",null,201606,30, ,1982
서울특별시 강남구 논현동,일반,2**,논현로,제3종일반주거,제2종근린생활,25m이상,3214,1804.6,"2,350,000",null,201607,5, ,1994
서울특별시 강남구 논현동,일반,1**,봉은사로25길,제2종일반주거,제1종근린생활,8m미만,2072.96,554.2,"650,000",null,201607,5, ,1991
서울특별시 강남구 논현동,일반,1**,논현로115길,제3종일반주거,제2종근린생활,8m미만,587.67,196,"420,000",null,201607,12, ,2014
서울특별시 강남구 논현동,일반,1**,언주로,일반상업,제1종근린생활,25m이상,5061.03,528.1,"4,070,000",null,201607,13, ,2015
서울특별시 강남구 논현동,집합,1**,강남대로122길,제2종일반주거,제1종근린생활,8m미만,140.09, ,"90,700",null,201607,15, ,2015
서울특별시 강남구 논현동,집합,1**,강남대로122길,제2종일반주거,제1종근린생활,8m미만,19.38, ,"16,700",1,201607,15, ,2015
서울특별시 강남구 논현동,집합,1**,강남대로122길,제2종일반주거,제1종근린생활,8m미만,22.8, ,"19,600",1,201607,15, ,2015
서울특별시 강남구 논현동,일반,*,도산대로6길,제3종일반주거,제2종근린생활,8m미만,1268.74,387.3,"720,000",null,201607,18, ,2004
서울특별시 강남구 논현동,일반,1**,도산대로54길,제2종일반주거,제2종근린생활,8m미만,590.05,229.6,"386,000",null,201607,19, ,2009
서울특별시 강남구 논현동,일반,2**,봉은사로49길,제2종일반주거,제2종근린생활,8m미만,296.52,492.9,"561,000",null,201607,20, ,1975
서울특별시 강남구 논현동,일반,1**,언주로136길,제2종일반주거,제2종근린생활,8m미만,233.15,86.7,"170,000",null,201607,25, ,1984
서울특별시 강남구 논현동,일반,8*,논현로,제3종일반주거,제2종근린생활,25m이상,643.86,299.52,"666,000",null,201607,28, ,1985
서울특별시 강남구 논현동,일반,8*,학동로33길,제3종일반주거,제2종근린생활,25m미만,305.68,114,"275,000",null,201607,29, ,1987
서울특별시 강남구 논현동,일반,2**,학동로50길,제2종일반주거,제2종근린생활,8m미만,528.61,458.2,"620,000",null,201608,3, ,1975
서울특별시 강남구 논현동,일반,2**,언주로126길,제1종일반주거,제1종근린생활,12m미만,276.56,330.4,"422,000",null,201608,5, ,1981
서울특별시 강남구 논현동,집합,1**,학동로2길,제2종일반주거,업무,12m미만,333.08, ,"243,964",null,201608,10, ,2007
서울특별시 강남구 논현동,집합,1**,학동로2길,제2종일반주거,업무,12m미만,333.08, ,"243,964",null,201608,10, ,2007
서울특별시 강남구 논현동,집합,1**,학동로2길,제2종일반주거,제2종근린생활,12m미만,290.15, ,"208,017",null,201608,10, ,2007
서울특별시 강남구 논현동,집합,1**,학동로2길,제2종일반주거,제2종근린생활,12m미만,507.96, ,"364,149",-1,201608,10, ,2007
서울특별시 강남구 논현동,집합,1**,학동로2길,제2종일반주거,제2종근린생활,12m미만,159.61, ,"116,903",null,201608,10, ,2007
서울특별시 강남구 논현동,집합,1**,학동로2길,제2종일반주거,업무,12m미만,254.65, ,"186,550",null,201608,10, ,2007
서울특별시 강남구 논현동,집합,1**,학동로2길,제2종일반주거,업무,12m미만,333.08, ,"236,452",null,201608,10, ,2007
서울특별시 강남구 논현동,집합,2**,학동로,일반상업,제2종근린생활,25m이상,4.78, ,"4,223",-2,201608,18, ,2007
서울특별시 강남구 논현동,집합,2**,언주로,일반상업,숙박,25m이상,474.78, ,"299,000",null,201608,19, ,1978
서울특별시 강남구 논현동,일반,6*,도산대로30길,제3종일반주거,제2종근린생활,8m미만,329.65,169.4,"241,000",null,201608,27, ,1995
서울특별시 강남구 논현동,일반,7*,도산대로30길,제2종일반주거,제2종근린생활,8m미만,352.87,193.3,"195,000",null,201608,29, ,1980
서울특별시 강남구 논현동,집합,2**,봉은사로33길,제2종일반주거,제2종근린생활,8m미만,6.2, ,"2,500",null,201608,30, ,1978
서울특별시 강남구 논현동,집합,2**,학동로,제3종일반주거,제2종근린생활,25m이상,28.56, ,"39,000",null,201609,1, ,2005
서울특별시 강남구 논현동,집합,6*,도산대로,일반상업,제1종근린생활,25m이상,35.7, ,"62,200",null,201609,1, ,1976
서울특별시 강남구 논현동,일반,6*,논현로146길,제2종일반주거,제2종근린생활,8m미만,192.48,178.9,"220,000",null,201609,5, ,1984
서울특별시 강남구 논현동,일반,8*,논현로136길,제3종일반주거,제2종근린생활,8m미만,603.84,306.2,"420,000",null,201609,8, ,1986
서울특별시 강남구 논현동,일반,6*,언주로147길,제2종일반주거,제2종근린생활,8m미만,440.89,231.6,"315,000",null,201609,13, ,2011
서울특별시 강남구 논현동,일반,1**,학동로24길,준주거,제1종근린생활,25m미만,287.57,288.6,"600,000",null,201609,19, ,1993
서울특별시 강남구 논현동,일반,1**,강남대로114길,제2종일반주거,제2종근린생활,8m미만,1220.11,336.5,"720,000",null,201609,20, ,1993
서울특별시 강남구 논현동,집합,2**,봉은사로33길,제2종일반주거,제1종근린생활,8m미만,19.32, ,"9,500",null,201610,6, ,1978
