시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
서울특별시 강남구 역삼동,집합,7**,언주로,제3종일반주거,제1종근린생활,25m이상,64.91, ,"26,275",null,201905,20, ,2016
서울특별시 강남구 역삼동,일반,6**,봉은사로38길,제2종일반주거,제2종근린생활,25m미만,729.63,217.47,"457,660",null,201905,22, ,1998
서울특별시 강남구 역삼동,집합,8**,강남대로84길,일반상업,제2종근린생활,12m미만,38.54, ,"50,000",2,201905,22, ,2014
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,39.11, ,"19,000",8,201905,24, ,2001
서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,업무,12m미만,31.2, ,"16,500",3,201906,3, ,1999
서울특별시 강남구 역삼동,집합,7**,언주로85길,일반상업,제2종근린생활,12m미만,38.15, ,"40,300",null,201906,4, ,2019
서울특별시 강남구 역삼동,일반,6**,봉은사로,일반상업,제2종근린생활,25m이상,330.88,439,"1,840,000",null,201906,4, ,2008
서울특별시 강남구 역삼동,일반,8**,역삼로5길,제3종일반주거,제2종근린생활,8m미만,744.16,372.2,"530,000",null,201906,4, ,1988
서울특별시 강남구 역삼동,집합,8**,강남대로66길,일반상업,제2종근린생활,12m미만,40.96, ,"151,000",1,201906,6, ,2013
서울특별시 강남구 역삼동,일반,7**,테헤란로,일반상업,업무,25m이상,6210.94,668,"4,400,000",null,201906,7, ,1993
서울특별시 강남구 역삼동,일반,6**,논현로98길,제1종일반주거,제2종근린생활,12m미만,648.03,298.4,"470,000",null,201906,7, ,2003
서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,업무,12m미만,25.2, ,"13,500",6,201906,7, ,1998
서울특별시 강남구 역삼동,집합,7**,-,일반상업,업무,25m이상,39.1, ,"44,500",null,201906,11, ,2007
서울특별시 강남구 역삼동,집합,7**,-,일반상업,업무,25m이상,39.1, ,"44,500",null,201906,11, ,2007
서울특별시 강남구 역삼동,집합,7**,언주로,제3종일반주거,제1종근린생활,25m이상,12.2, ,"8,700",null,201906,12, ,2010
서울특별시 강남구 역삼동,집합,7**,언주로85길,일반상업,제2종근린생활,12m미만,35.06, ,"37,000",null,201906,12, ,2019
서울특별시 강남구 역삼동,일반,6**,봉은사로50길,제2종일반주거,업무,8m미만,1499.55,452.4,"1,050,000",null,201906,13, ,2009
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,38.28, ,"16,500",19,201906,13, ,2001
서울특별시 강남구 역삼동,집합,7**,언주로,일반상업,숙박,25m이상,27.84, ,"23,100",13,201906,17, ,2008
서울특별시 강남구 역삼동,집합,7**,역삼로34길,제2종일반주거,제2종근린생활,8m미만,218.04, ,"82,700",null,201906,19, ,2015
서울특별시 강남구 역삼동,집합,7**,역삼로34길,제2종일반주거,제1종근린생활,8m미만,34.28, ,"30,500",1,201906,19, ,2015
서울특별시 강남구 역삼동,집합,7**,역삼로34길,제2종일반주거,제1종근린생활,8m미만,32.32, ,"29,800",1,201906,19, ,2015
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,39.37, ,"17,800",13,201906,19, ,2001
서울특별시 강남구 역삼동,집합,7**,선릉로63길,제3종일반주거,판매,25m미만,6.84, ,"10,000",null,201906,22, ,1974
서울특별시 강남구 역삼동,일반,7**,논현로71길,제2종일반주거,제2종근린생활,12m미만,494.9,167.9,"375,000",null,201906,25, ,1992
서울특별시 강남구 역삼동,집합,7**,논현로85길,제3종일반주거,제2종근린생활,8m미만,130.85, ,"86,500",1,201906,27, ,2002
서울특별시 강남구 역삼동,집합,7**,논현로85길,제3종일반주거,제2종근린생활,8m미만,165.25, ,"109,300",2,201906,27, ,2002
서울특별시 강남구 역삼동,집합,7**,논현로85길,제3종일반주거,제2종근린생활,8m미만,187.4, ,"124,000",null,201906,27, ,2002
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,44.1, ,"20,500",10,201907,1, ,2001
서울특별시 강남구 역삼동,집합,7**,선릉로,제3종일반주거,제2종근린생활,25m이상,102.48, ,"85,250",2,201907,2, ,1975
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,58.29, ,"36,000",11,201907,3, ,2000
서울특별시 강남구 역삼동,집합,7**,논현로63길,제2종일반주거,판매,25m미만,107.37, ,"61,000",2,201907,3, ,2012
서울특별시 강남구 역삼동,일반,7**,테헤란로20길,일반상업,제2종근린생활,8m미만,738,191.8,"422,000",null,201907,4, ,1998
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,104.69, ,"70,500",15,201907,4, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,40.2, ,"24,300",11,201907,5, ,2000
서울특별시 강남구 역삼동,일반,6**,논현로98길,제3종일반주거,제2종근린생활,12m미만,1063.58,339.6,"617,000",null,201907,8, ,1988
서울특별시 강남구 역삼동,집합,8**,강남대로,일반상업,업무,25m이상,45.04, ,"49,000",21,201907,9, ,2004
서울특별시 강남구 역삼동,집합,7**,-,일반상업,업무,25m이상,26.73, ,"34,000",null,201907,9, ,2007
서울특별시 강남구 역삼동,집합,7**,-,일반상업,업무,25m이상,34.34, ,"44,000",null,201907,9, ,2007
서울특별시 강남구 역삼동,일반,6**,강남대로110길,제3종일반주거,제2종근린생활,8m미만,1027.69,290.9,"950,000",null,201907,11, ,2004
서울특별시 강남구 역삼동,일반,8**,강남대로,일반상업,제2종근린생활,25m이상,1096.83,594.3,"3,825,000",null,201907,11, ,2014
서울특별시 강남구 역삼동,일반,8**,강남대로62길,제3종일반주거,제2종근린생활,12m미만,597.85,247.2,"420,000",null,201907,12, ,1990
서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,업무,12m미만,42.25, ,"20,690",4,201907,12, ,1999
서울특별시 강남구 역삼동,집합,7**,역삼로,제3종일반주거,기타,25m미만,27.95, ,"12,700",null,201907,16, ,1999
서울특별시 강남구 역삼동,집합,7**,언주로86길,일반상업,업무,25m미만,41.8, ,"20,000",3,201907,18, ,2001
서울특별시 강남구 역삼동,일반,6**,봉은사로,일반상업,숙박,25m이상,2289.88,736.4,"2,600,000",null,201907,19, ,1989
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,40.2, ,"23,950",14,201907,20, ,2000
서울특별시 강남구 역삼동,집합,7**,-,일반상업,제2종근린생활,25m이상,49.2, ,"98,000",null,201907,22, ,2007
서울특별시 강남구 역삼동,집합,7**,언주로69길,제2종일반주거,제2종근린생활,8m미만,115.26, ,"59,435",null,201907,22, ,1991
서울특별시 강남구 역삼동,일반,8**,봉은사로2길,제2종일반주거,제2종근린생활,12m미만,242.08,278,"1,743,000",null,201907,23, ,1978
서울특별시 강남구 역삼동,일반,8**,봉은사로2길,제2종일반주거,제2종근린생활,12m미만,242.08,278,"1,643,000",null,201907,23, ,1978
서울특별시 강남구 역삼동,집합,8**,강남대로,일반상업,업무,25m이상,45.68, ,"37,000",15,201907,23, ,2004
서울특별시 강남구 역삼동,집합,8**,강남대로,일반상업,업무,25m이상,57.6, ,"29,000",12,201907,24, ,1993
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,71.14, ,"36,950",9,201907,24, ,2001
서울특별시 강남구 역삼동,집합,8**,테헤란로4길,일반상업,제1종근린생활,12m미만,39.03, ,"27,500",1,201907,25, ,2007
서울특별시 강남구 역삼동,일반,8**,테헤란로1길,제2종일반주거,제2종근린생활,8m미만,60.55,28.22,"94,208",null,201907,26, ,1991
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,40.2, ,"24,800",17,201907,26, ,2000
서울특별시 강남구 역삼동,일반,8**,테헤란로1길,제2종일반주거,제2종근린생활,8m미만,181.66,84.67,"282,624",null,201907,26, ,1991
서울특별시 강남구 역삼동,일반,7**,언주로79길,제2종일반주거,제2종근린생활,8m미만,677.96,212.3,"378,000",null,201907,29, ,2004
서울특별시 강남구 역삼동,집합,7**,언주로,일반상업,숙박,25m이상,27.84, ,"21,000",13,201907,30, ,2008
서울특별시 강남구 역삼동,집합,7**,언주로85길,제3종일반주거,판매,25m미만,105.04, ,"235,000",null,201908,1, ,2002
서울특별시 강남구 역삼동,일반,7**,도곡로,제3종일반주거,제1종근린생활,25m이상,659.38,825.8,"1,640,000",null,201908,2, ,1992
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,46.19, ,"21,500",16,201908,2, ,2001
서울특별시 강남구 역삼동,집합,7**,-,일반상업,업무,25m이상,39.1, ,"38,500",null,201908,4, ,2007
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,제1종근린생활,25m이상,42.15, ,"93,630",1,201908,5, ,1991
서울특별시 강남구 역삼동,집합,6**,테헤란로7길,일반상업,업무,25m미만,75.94, ,"62,400",10,201908,8, ,1985
서울특별시 강남구 역삼동,일반,7**,논현로,제3종일반주거,제2종근린생활,25m이상,1876.22,505,"1,820,000",null,201908,8, ,2019
서울특별시 강남구 역삼동,일반,6**,테헤란로29길,일반상업,제2종근린생활,8m미만,776.17,334.4,"1,040,000",null,201908,9, ,1978
서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,업무,12m미만,31.2, ,"17,000",4,201908,10, ,1999
서울특별시 강남구 역삼동,집합,7**,역삼로,제3종일반주거,제2종근린생활,25m미만,41.76, ,"105,000",null,201908,12, ,1979
서울특별시 강남구 역삼동,일반,7**,언주로90길,일반상업,업무,8m미만,893.19,363.5,"950,000",null,201908,14, ,1990
서울특별시 강남구 역삼동,일반,7**,언주로90길,일반상업,업무,8m미만,893.19,363.5,"950,000",null,201908,14, ,1990
서울특별시 강남구 역삼동,집합,7**,역삼로,제3종일반주거,제2종근린생활,25m미만,50.09, ,"110,000",null,201908,15, ,1979
서울특별시 강남구 역삼동,집합,7**,역삼로,제3종일반주거,교육연구,25m미만,94.01, ,"81,500",2,201908,16, ,1999
서울특별시 강남구 역삼동,일반,6**,테헤란로25길,제1종전용주거,제1종근린생활,12m미만,294.3,224.75,"350,000",null,201908,16, ,1992
서울특별시 강남구 역삼동,일반,6**,테헤란로25길,제1종전용주거,제1종근린생활,12m미만,294.3,269.75,"490,000",null,201908,18, ,1992
서울특별시 강남구 역삼동,일반,6**,테헤란로33길,일반상업,제2종근린생활,8m미만,1102.46,333.1,"840,000",null,201908,19, ,1987
서울특별시 강남구 역삼동,일반,8**,역삼로1길,일반상업,제2종근린생활,8m미만,934.21,338.5,"1,200,000",null,201908,20, ,1986
서울특별시 강남구 역삼동,집합,7**,논현로63길,제2종일반주거,판매,25m미만,31.03, ,"17,000",2,201908,23, ,2012
서울특별시 강남구 역삼동,집합,7**,-,일반상업,업무,25m이상,39.1, ,"40,000",null,201908,23, ,2007
서울특별시 강남구 역삼동,집합,8**,테헤란로4길,일반상업,제2종근린생활,12m미만,30.55, ,"30,000",1,201908,28, ,2007
서울특별시 강남구 역삼동,일반,6**,테헤란로21길,제2종일반주거,제2종근린생활,8m미만,98.31,39.48,"48,000",null,201908,28, ,2011
서울특별시 강남구 역삼동,일반,6**,테헤란로21길,제2종일반주거,제2종근린생활,8m미만,98.31,39.48,"48,000",null,201908,28, ,2011
서울특별시 강남구 역삼동,일반,6**,논현로,제3종일반주거,제2종근린생활,25m이상,1233.35,541.4,"1,250,000",null,201908,29, ,1988
서울특별시 강남구 역삼동,일반,7**,역삼로25길,제3종일반주거,업무,8m미만,7394.74,1317.5,"3,820,000",null,201908,29, ,2002
서울특별시 강남구 역삼동,집합,7**,역삼로,제3종일반주거,제1종근린생활,25m미만,73.7, ,"47,000",null,201908,29, ,1999
서울특별시 강남구 역삼동,집합,7**,-,일반상업,업무,25m이상,39.1, ,"40,000",null,201908,30, ,2007
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,83.37, ,"47,880",null,201908,30, ,2007
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,83.37, ,"47,880",null,201908,30, ,2007
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,84.54, ,"48,720",null,201908,30, ,2007
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,71.44, ,"41,160",null,201908,30, ,2007
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,84.54, ,"48,720",null,201908,30, ,2007
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,100.26, ,"57,960",null,201908,30, ,2007
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,74.25, ,"42,840",null,201908,30, ,2007
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,62.62, ,"36,120",null,201908,30, ,2007
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,84.54, ,"48,720",null,201908,30, ,2007
서울특별시 강남구 역삼동,일반,8**,역삼로5길,제3종일반주거,제2종근린생활,8m미만,55.2,24.71,"25,000",null,201909,3, ,1988
서울특별시 강남구 역삼동,일반,8**,역삼로5길,제3종일반주거,제2종근린생활,8m미만,154.56,69.19,"70,000",null,201909,3, ,1988
서울특별시 강남구 역삼동,일반,7**,논현로,제3종일반주거,업무,25m이상,1318.44,496.4,"1,040,000",null,201909,4, ,1990
서울특별시 강남구 역삼동,집합,8**,강남대로84길,일반상업,제2종근린생활,12m미만,8.17, ,"29,900",null,201909,5, ,2014
서울특별시 강남구 역삼동,집합,8**,강남대로84길,일반상업,제2종근린생활,12m미만,16.97, ,"86,987",null,201909,5, ,2014
서울특별시 강남구 역삼동,집합,8**,강남대로84길,일반상업,제2종근린생활,12m미만,6.75, ,"24,700",null,201909,5, ,2014
서울특별시 강남구 역삼동,일반,7**,언주로98길,제3종일반주거,제1종근린생활,8m미만,1137.18,395,"1,070,000",null,201909,5, ,2018
서울특별시 강남구 역삼동,집합,8**,강남대로84길,일반상업,제2종근린생활,12m미만,8.05, ,"29,450",null,201909,5, ,2014
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,39.11, ,"19,950",5,201909,9, ,2001
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,44.1, ,"21,000",4,201909,9, ,2001
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,44.1, ,"21,000",4,201909,9, ,2001
서울특별시 강남구 역삼동,일반,7**,역삼로19길,제2종일반주거,제2종근린생활,12m미만,856.98,251.8,"530,000",null,201909,10, ,2003
서울특별시 강남구 역삼동,집합,8**,테헤란로4길,일반상업,기타,12m미만,569.94, ,"320,000",null,201909,20, ,2002
서울특별시 강남구 역삼동,일반,7**,언주로85길,제3종일반주거,제2종근린생활,8m미만,1224.23,390.7,"708,000",null,201909,23, ,1989
서울특별시 강남구 역삼동,집합,8**,테헤란로4길,일반상업,제2종근린생활,12m미만,50.23, ,"50,000",1,201909,24, ,2002
서울특별시 강남구 역삼동,집합,8**,테헤란로4길,일반상업,제2종근린생활,12m미만,143.36, ,"200,000",1,201909,24, ,2002
서울특별시 강남구 역삼동,집합,7**,언주로69길,제2종일반주거,제1종근린생활,8m미만,45.52, ,"79,000",1,201909,24, ,1991
서울특별시 강남구 역삼동,집합,7**,언주로69길,제2종일반주거,제2종근린생활,8m미만,101.23, ,"46,500",null,201909,24, ,1991
서울특별시 강남구 역삼동,집합,7**,언주로69길,제2종일반주거,제2종근린생활,8m미만,76.83, ,"67,750",2,201909,24, ,1991
서울특별시 강남구 역삼동,집합,8**,테헤란로4길,일반상업,제2종근린생활,12m미만,50.81, ,"70,000",1,201909,24, ,2002
서울특별시 강남구 역삼동,집합,7**,언주로69길,제2종일반주거,제2종근린생활,8m미만,76.83, ,"67,750",3,201909,24, ,1991
서울특별시 강남구 역삼동,일반,6**,언주로98길,제2종일반주거,제2종근린생활,8m미만,531.38,196.9,"357,000",null,201909,25, ,2004
서울특별시 강남구 역삼동,일반,6**,테헤란로,일반상업,업무,25m이상,2917.59,257.26,"2,352,000",null,201909,26, ,1996
서울특별시 강남구 역삼동,일반,6**,논현로105길,제1종전용주거,제1종근린생활,12m미만,406.38,363.8,"580,000",null,201909,27, ,2002
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,43.47, ,"20,700",10,201909,27, ,2001
서울특별시 강남구 역삼동,일반,7**,역삼로,제3종일반주거,업무,25m미만,1859.73,593.1,"1,080,000",null,201909,29, ,1990
서울특별시 강남구 역삼동,일반,7**,논현로,제3종일반주거,업무,25m이상,3233.7,650.3,"1,350,000",null,201909,30, ,1991
서울특별시 강남구 역삼동,일반,6**,언주로,일반상업,업무,25m이상,2282.36,612.5,"1,650,000",null,201910,1, ,2003
서울특별시 강남구 역삼동,일반,6**,강남대로92길,일반상업,교육연구,8m미만,1998.22,404.7,"2,160,000",null,201910,2, ,2018
서울특별시 강남구 역삼동,일반,6**,강남대로92길,일반상업,교육연구,8m미만,1997.73,496,"2,640,000",null,201910,2, ,2018
서울특별시 강남구 역삼동,일반,7**,테헤란로,일반상업,업무,25m이상,3312.48,342.9,"3,170,000",null,201910,2, ,2008
서울특별시 강남구 역삼동,집합,7**,-,일반상업,업무,25m이상,39.1, ,"38,500",null,201910,4, ,2007
서울특별시 강남구 역삼동,일반,8**,강남대로,일반상업,제2종근린생활,25m이상,2193.66,594.3,"4,185,885",null,201910,7, ,2014
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,680.98, ,"718,456",7,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,571.65, ,"603,617",7,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,1311.53, ,"1,384,713",6,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,1252.63, ,"1,322,073",5,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,1484.33, ,"1,566,937",4,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,1425.43, ,"1,504,297",3,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,801.41, ,"845,633",2,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,467.1, ,"896,884",1,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,22.99, ,"14,236",null,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,23.6, ,"15,185",null,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,78.15, ,"49,352",null,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,31.82, ,"19,931",null,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,31.82, ,"19,931",null,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,19.18, ,"12,338",null,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,17.42, ,"11,389",null,201910,8, ,2000
서울특별시 강남구 역삼동,집합,7**,테헤란로,일반상업,업무,25m이상,529.72, ,"335,026",null,201910,8, ,2000
서울특별시 강남구 역삼동,일반,7**,논현로86길,일반상업,업무,12m미만,1652.01,354.1,"1,070,000",null,201910,8, ,1995
서울특별시 강남구 역삼동,일반,6**,논현로105길,제3종일반주거,업무,12m미만,3244.2,737.7,"1,430,000",null,201910,10, ,1991
서울특별시 강남구 역삼동,일반,8**,역삼로,일반상업,업무,25m미만,2062.61,274.2,"1,600,000",null,201910,10, ,2006
서울특별시 강남구 역삼동,집합,7**,테헤란로52길,일반상업,업무,25m미만,37.58, ,"23,000",14,201910,16, ,1991
서울특별시 강남구 역삼동,일반,8**,강남대로,일반상업,업무,25m이상,10489.73,3138.5,"24,000,000",null,201910,18, ,1995
서울특별시 강남구 역삼동,집합,6**,테헤란로25길,일반상업,업무,25m미만,71.14, ,"36,000",14,201910,19, ,2001
서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,업무,12m미만,25.2, ,"12,000",3,201910,21, ,1998
서울특별시 강남구 역삼동,집합,8**,강남대로,일반상업,업무,25m이상,76.37, ,"45,000",9,201910,23, ,1993
서울특별시 강남구 역삼동,집합,8**,테헤란로4길,일반상업,제2종근린생활,12m미만,45.45, ,"58,000",1,201910,23, ,2007
서울특별시 강남구 역삼동,일반,8**,강남대로102길,제2종일반주거,제2종근린생활,8m미만,433.38,202.1,"720,000",null,201910,25, ,1997
서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,업무,12m미만,25.2, ,"11,500",5,201910,26, ,1998
서울특별시 강남구 역삼동,일반,7**,논현로,제3종일반주거,제1종근린생활,25m이상,425.59,201.45,"725,000",null,201910,28, ,2002
서울특별시 강남구 역삼동,일반,7**,역삼로,제2종일반주거,숙박,25m미만,4628.45,1044.3,"1,917,300",null,201910,30, ,2015
서울특별시 강남구 역삼동,일반,7**,선릉로93길,일반상업,업무,25m미만,4997.9,483.8,"3,450,000",null,201910,31, ,2017
서울특별시 강남구 역삼동,일반,7**,도곡로,제3종일반주거,업무,25m이상,10875,1851.6,"4,150,000",null,201911,4, ,1993
서울특별시 강남구 역삼동,집합,8**,강남대로,일반상업,판매,25m이상,9.8, ,"40,500",null,201911,5, ,2006
서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,업무,12m미만,23.56, ,"12,000",11,201911,5, ,1998
서울특별시 강남구 역삼동,일반,6**,선릉로93길,제3종일반주거,제1종근린생활,25m미만,1882.64,484.2,"1,360,000",null,201911,6, ,1991
서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,업무,12m미만,25.2, ,"12,000",8,201911,8, ,1998
서울특별시 강남구 역삼동,집합,8**,도곡로3길,일반상업,업무,12m미만,25.2, ,"12,000",6,201911,8, ,1998
서울특별시 강남구 역삼동,집합,7**,언주로,일반상업,업무,25m이상,597.24, ,"640,000",18,201911,15, ,2008
서울특별시 강남구 역삼동,집합,7**,논현로85길,일반상업,제2종근린생활,12m미만,26.91, ,"37,000",1,201911,15, ,2016
서울특별시 강남구 역삼동,집합,7**,선릉로,일반상업,제2종근린생활,25m이상,38.61, ,"38,500",4,201911,20, ,2004
서울특별시 강남구 역삼동,집합,7**,선릉로,일반상업,제2종근린생활,25m이상,39.6, ,"42,000",4,201911,20, ,2004
서울특별시 강남구 역삼동,집합,7**,선릉로,일반상업,제2종근린생활,25m이상,38.61, ,"38,500",4,201911,20, ,2004
서울특별시 강남구 역삼동,일반,8**,테헤란로4길,일반상업,업무,12m미만,1028.68,92.88,"350,000",null,201911,22, ,2006
서울특별시 강남구 역삼동,집합,7**,선릉로,일반상업,제2종근린생활,25m이상,60.39, ,"205,000",1,201911,22, ,2004
서울특별시 강남구 율현동,일반,9*,헌릉로757길,자연녹지,제2종근린생활,25m미만,104.52,262,"130,000",null,201905,21, ,2018
서울특별시 강남구 일원동,집합,7**,광평로19길,제3종일반주거,제2종근린생활,25m이상,12.9, ,"7,500",10,201812,19, ,1993
서울특별시 강남구 일원동,집합,7**,광평로10길,제2종일반주거,제2종근린생활,25m이상,5.86, ,"3,750",1,201903,21, ,1993
서울특별시 강남구 일원동,집합,6**,일원로9길,제2종일반주거,제2종근린생활,12m미만,78.93, ,"33,970",null,201903,22, ,1991
서울특별시 강남구 일원동,집합,6**,일원로9길,제2종일반주거,제2종근린생활,12m미만,125.94, ,"53,157",null,201903,22, ,1991
서울특별시 강남구 일원동,집합,6**,일원로9길,제2종일반주거,제2종근린생활,12m미만,78.93, ,"33,970",null,201903,22, ,1991
서울특별시 강남구 일원동,집합,6**,일원로9길,제2종일반주거,제2종근린생활,12m미만,35.2, ,"13,404",null,201903,22, ,1991
서울특별시 강남구 일원동,집합,6**,일원로9길,제2종일반주거,제2종근린생활,12m미만,125.94, ,"53,157",null,201903,22, ,1991
서울특별시 강남구 일원동,집합,6**,일원로9길,제2종일반주거,제2종근린생활,12m미만,78.93, ,"33,970",null,201903,22, ,1991
서울특별시 강남구 일원동,집합,6**,일원로9길,제2종일반주거,제2종근린생활,12m미만,78.93, ,"33,970",null,201903,22, ,1991
서울특별시 강남구 일원동,집합,6**,일원로9길,제2종일반주거,제1종근린생활,12m미만,73.6, ,"33,292",null,201903,22, ,1991
서울특별시 강남구 일원동,집합,6**,일원로9길,제2종일반주거,제1종근린생활,12m미만,73.6, ,"33,292",null,201903,22, ,1991
서울특별시 강남구 일원동,집합,6**,개포로110길,제3종일반주거,제2종근린생활,25m이상,11.93, ,"14,000",null,201903,27, ,1987
서울특별시 강남구 일원동,집합,7**,광평로10길,제2종일반주거,판매,25m이상,6.47, ,"4,300",null,201904,4, ,1993
서울특별시 강남구 일원동,집합,7**,광평로10길,제2종일반주거,판매,25m이상,6.03, ,"3,750",null,201904,6, ,1993
서울특별시 강남구 일원동,집합,7**,일원로,제3종일반주거,제1종근린생활,25m이상,11.94, ,"4,600",null,201904,9, ,1994
서울특별시 강남구 일원동,집합,7**,광평로10길,제2종일반주거,제1종근린생활,25m이상,23.32, ,"28,800",1,201905,18, ,1993
서울특별시 강남구 일원동,집합,7**,양재대로55길,제2종일반주거,제1종근린생활,25m미만,8.4, ,"3,800",2,201906,16, ,1992
서울특별시 강남구 일원동,집합,7**,광평로10길,제2종일반주거,제2종근린생활,25m이상,7.42, ,"4,050",1,201907,12, ,1993
서울특별시 강남구 일원동,집합,7**,양재대로55길,제2종일반주거,제1종근린생활,25m미만,18, ,"30,000",1,201908,9, ,1992
서울특별시 강남구 일원동,집합,7**,광평로10길,제2종일반주거,제1종근린생활,25m이상,36.04, ,"35,000",2,201909,26, ,1993
서울특별시 강남구 일원동,집합,7**,광평로19길,제3종일반주거,판매,25m이상,57.96, ,"40,000",null,201910,2, ,1993
서울특별시 강남구 일원동,집합,6**,개포로110길,제3종일반주거,판매,25m이상,10.8, ,"13,000",null,201911,2, ,1987
서울특별시 강남구 일원동,집합,6**,개포로110길,제3종일반주거,제1종근린생활,25m이상,23.4, ,"29,000",null,201911,6, ,1987
서울특별시 강남구 일원동,집합,7**,양재대로55길,제2종일반주거,제1종근린생활,25m미만,27, ,"17,900",2,201911,14, ,1992
서울특별시 강남구 자곡동,집합,6**,자곡로,제3종일반주거,기타,12m미만,32.27, ,"25,500",null,201901,30, ,2015
서울특별시 강남구 자곡동,집합,6**,자곡로,제3종일반주거,기타,12m미만,34.65, ,"26,400",null,201904,18, ,2015
서울특별시 강남구 자곡동,집합,6**,자곡로,제3종일반주거,기타,12m미만,49.38, ,"38,200",null,201904,18, ,2015
서울특별시 강남구 자곡동,집합,6**,자곡로,제3종일반주거,기타,12m미만,62.27, ,"48,000",3,201906,2, ,2015
서울특별시 강남구 자곡동,집합,6**,자곡로,제3종일반주거,기타,12m미만,32.27, ,"26,000",5,201906,26, ,2015
서울특별시 강남구 자곡동,집합,6**,자곡로,제3종일반주거,기타,12m미만,49.38, ,"39,000",3,201910,16, ,2015
서울특별시 강남구 청담동,일반,8*,도산대로67길,제2종일반주거,제2종근린생활,8m미만,197.23,267.8,"794,000",null,201812,4, ,1978
서울특별시 강남구 청담동,일반,1**,영동대로,일반상업,제2종근린생활,25m이상,2562.25,841.3,"3,750,000",null,201812,4, ,1980
